trialtype,setsize,time1,click1x,click1y,time2,click2x,click2y,id,platform,posx1,posy1,posxmin1,posxmax1,posymin1,posymax1,posx2,posy2,posxmin2,posxmax2,posymin2,posymax2
tray,8,1.375550746917725,-67,63,1.14881432056427,3,-379,36,ios,-60,90,-135,15,15,165,450,-350,350,550,-425,-275
tray,8,1.358446478843689,75,64,2.943507194519043,14,-345,36,ios,73,66,-2,148,-9,141,450,-350,350,550,-425,-275
tray,8,1.142715811729431,201,62,0.8956223130226135,28,-387,36,ios,213,52,138,288,-23,127,450,-350,350,550,-425,-275
tray,8,3.027819871902466,-220,-115,2.321674585342407,19,-360,36,ios,-229,-93,-304,-154,-168,-18,450,-350,350,550,-425,-275
tray,8,1.326946496963501,-66,-90,0.9306979179382324,7,-348,36,ios,-84,-79,-159,-9,-154,-4,450,-350,350,550,-425,-275
tray,8,1.563166499137878,104,-61,0.7426853179931641,9,-347,36,ios,93,-53,18,168,-128,22,450,-350,350,550,-425,-275
tray,8,2.226537704467773,207,-60,0.9299361705780029,9,-395,36,ios,220,-67,145,295,-142,8,450,-350,350,550,-425,-275
tray,8,1.318094253540039,-187,-238,1.014591932296753,1,-352,36,ios,-201,-234,-276,-126,-309,-159,450,-350,350,550,-425,-275
tray,8,1.245254158973694,-92,-205,1.52977180480957,7,-359,36,ios,-96,-226,-171,-21,-301,-151,450,-350,350,550,-425,-275
tray,8,1.511179089546204,108,-214,3.330328702926636,19,-365,36,ios,88,-218,13,163,-293,-143,450,-350,350,550,-425,-275
tray,8,1.57862389087677,227,-203,1.092724680900574,4,-369,36,ios,247,-220,172,322,-295,-145,450,-350,350,550,-425,-275
tray,8,1.904816746711731,87,-245,0.7456018328666687,48,-375,36,ios,89,-233,14,164,-308,-158,450,-350,350,550,-425,-275
tray,8,1.236844539642334,-78,-235,1.147314429283142,0,-364,36,ios,-73,-223,-148,2,-298,-148,450,-350,350,550,-425,-275
tray,8,1.584330439567566,-238,-209,1.062993288040161,29,-372,36,ios,-247,-201,-322,-172,-276,-126,450,-350,350,550,-425,-275
tray,8,1.482022404670715,227,-106,0.7301750779151917,25,-350,36,ios,242,-90,167,317,-165,-15,450,-350,350,550,-425,-275
tray,8,1.385565638542175,116,-94,0.9449745416641235,32,-374,36,ios,84,-95,9,159,-170,-20,450,-350,350,550,-425,-275
tray,8,1.428762793540955,-48,-118,1.163621068000793,50,-372,36,ios,-54,-92,-129,21,-167,-17,450,-350,350,550,-425,-275
tray,8,1.430004596710205,-205,-75,1.259056568145752,-7,-352,36,ios,-214,-81,-289,-139,-156,-6,450,-350,350,550,-425,-275
tray,8,0.9505965709686279,236,93,0.8166153430938721,-9,-355,36,ios,234,84,159,309,9,159,450,-350,350,550,-425,-275
tray,8,0.9992868900299072,99,89,1.190480828285217,-5,-381,36,ios,88,91,13,163,16,166,450,-350,350,550,-425,-275
tray,8,1.289837002754211,192,-180,0.8194059133529663,34,-385,36,ios,212,-201,137,287,-276,-126,450,-350,350,550,-425,-275
tray,8,1.429903030395508,54,-254,0.9127916693687439,36,-329,36,ios,59,-237,-16,134,-312,-162,450,-350,350,550,-425,-275
tray,8,1.326890707015991,-71,-227,0.74616241455078125,0,-356,36,ios,-90,-234,-165,-15,-309,-159,450,-350,350,550,-425,-275
tray,8,2.65468955039978,-206,-241,0.7814048528671265,-68,-338,36,ios,-226,-232,-301,-151,-307,-157,450,-350,350,550,-425,-275
tray,8,1.627781867980957,208,-70,0.9406255483627319,6,-349,36,ios,214,-64,139,289,-139,11,450,-350,350,550,-425,-275
tray,8,1.711779117584229,90,-92,2.445984125137329,-40,-410,36,ios,82,-71,7,157,-146,4,450,-350,350,550,-425,-275
tray,8,1.04261326789856,-59,-90,0.8464459776878357,29,-384,36,ios,-58,-82,-133,17,-157,-7,450,-350,350,550,-425,-275
tray,8,1.380410552024841,-220,-37,0.8562713861465454,8,-348,36,ios,-205,-50,-280,-130,-125,25,450,-350,350,550,-425,-275
tray,8,1.258770227432251,247,74,1.177006602287292,-3,-392,36,ios,248,57,173,323,-18,132,450,-350,350,550,-425,-275
tray,8,1.073946356773376,61,88,0.9170334935188293,-27,-380,36,ios,81,91,6,156,16,166,450,-350,350,550,-425,-275
tray,8,0.8594232797622681,-71,45,1.103392124176025,21,-363,36,ios,-58,55,-133,17,-20,130,450,-350,350,550,-425,-275
tray,8,1.431138634681702,-241,91,2.219311952590942,21,-343,36,ios,-231,97,-306,-156,22,172,450,-350,350,550,-425,-275
tray,8,0.7960020899772644,209,239,0.9460290670394897,-30,-344,36,ios,205,248,130,280,173,323,450,-350,350,550,-425,-275
tray,8,1.790462017059326,53,217,1.434882760047913,-16,-370,36,ios,69,209,-6,144,134,284,450,-350,350,550,-425,-275
tray,8,2.327170372009277,-54,198,0.965984582901001,18,-386,36,ios,-63,218,-138,12,143,293,450,-350,350,550,-425,-275
tray,8,1.53305196762085,-177,211,0.6634148359298706,-4,-380,36,ios,-201,218,-276,-126,143,293,450,-350,350,550,-425,-275
tray,8,3.300904273986816,-63,264,1.662434935569763,0,-411,36,ios,-57,250,-132,18,175,325,450,-350,350,550,-425,-275
tray,8,1.292772054672241,67,242,1.376680374145508,40,-384,36,ios,73,247,-2,148,172,322,450,-350,350,550,-425,-275
tray,8,1.215183734893799,232,233,1.286421060562134,-52,-393,36,ios,207,224,132,282,149,299,450,-350,350,550,-425,-275
tray,8,1.777318477630615,-222,104,0.7629848718643188,41,-374,36,ios,-243,98,-318,-168,23,173,450,-350,350,550,-425,-275
tray,8,1.326875686645508,-71,86,2.080489635467529,5,-341,36,ios,-91,94,-166,-16,19,169,450,-350,350,550,-425,-275
tray,8,0.8322502374649048,68,80,0.6120614409446716,30,-433,36,ios,68,92,-7,143,17,167,450,-350,350,550,-425,-275
tray,8,0.9792421460151672,242,83,1.563124418258667,8,-385,36,ios,216,90,141,291,15,165,450,-350,350,550,-425,-275
tray,8,1.061388969421387,-218,-87,2.873548030853271,-10,-338,36,ios,-227,-86,-302,-152,-161,-11,450,-350,350,550,-425,-275
tray,8,3.427554607391357,-37,-70,4.779098510742188,20,-410,36,ios,-50,-75,-125,25,-150,0,450,-350,350,550,-425,-275
dots,8,1.962330937385559,-194,215,2.533459663391113,-3,-393,36,ios,-213,213,-288,-138,138,288,450,-350,350,550,-425,-275
dots,8,1.381589293479919,-40,162,1.026352763175964,-7,-389,36,ios,-77,205,-152,-2,130,280,450,-350,350,550,-425,-275
dots,8,0.9606322646141052,83,221,1.278941869735718,-13,-371,36,ios,91,224,16,166,149,299,450,-350,350,550,-425,-275
dots,8,3.208178281784058,237,243,0.7445666193962097,-8,-400,36,ios,224,221,149,299,146,296,450,-350,350,550,-425,-275
dots,8,1.001615405082703,-258,60,1.01167905330658,-9,-376,36,ios,-250,56,-325,-175,-19,131,450,-350,350,550,-425,-275
dots,8,0.9415227770805359,-64,86,2.01878023147583,19,-388,36,ios,-74,85,-149,1,10,160,450,-350,350,550,-425,-275
dots,8,0.857574462890625,64,54,0.7374467849731445,-13,-378,36,ios,90,51,15,165,-24,126,450,-350,350,550,-425,-275
dots,8,2.696236371994019,216,60,1.378915429115295,-16,-405,36,ios,205,78,130,280,3,153,450,-350,350,550,-425,-275
dots,8,1.830576419830322,-216,-83,3.028794288635254,-2,-361,36,ios,-230,-75,-305,-155,-150,0,450,-350,350,550,-425,-275
dots,8,1.544186472892761,-91,-55,1.850388407707214,34,-389,36,ios,-95,-92,-170,-20,-167,-17,450,-350,350,550,-425,-275
dots,8,1.056212782859802,84,-74,1.047280073165894,28,-372,36,ios,73,-74,-2,148,-149,1,450,-350,350,550,-425,-275
dots,8,3.81262731552124,253,-98,1.24770975112915,-5,-405,36,ios,239,-91,164,314,-166,-16,450,-350,350,550,-425,-275
dots,8,1.208527326583862,-229,-232,0.6724470853805542,11,-359,36,ios,-239,-237,-314,-164,-312,-162,450,-350,350,550,-425,-275
dots,8,1.361266016960144,-80,-241,3.861496210098267,3,-363,36,ios,-86,-247,-161,-11,-322,-172,450,-350,350,550,-425,-275
dots,8,1.037313580513,75,-216,0.9620019197463989,19,-354,36,ios,74,-201,-1,149,-276,-126,450,-350,350,550,-425,-275
dots,8,1.078536868095398,243,-207,0.7939227223396301,5,-384,36,ios,246,-215,171,321,-290,-140,450,-350,350,550,-425,-275
dots,8,2.593791246414185,66,-213,4.397528171539307,19,-344,36,ios,69,-210,-6,144,-285,-135,450,-350,350,550,-425,-275
dots,8,1.192155003547668,-39,-228,2.346872091293335,12,-400,36,ios,-69,-233,-144,6,-308,-158,450,-350,350,550,-425,-275
dots,8,1.127678871154785,-216,-188,1.679746866226196,-14,-362,36,ios,-239,-210,-314,-164,-285,-135,450,-350,350,550,-425,-275
dots,8,1.339733839035034,215,-59,1.929520130157471,-8,-377,36,ios,240,-53,165,315,-128,22,450,-350,350,550,-425,-275
dots,8,2.061195373535156,105,-39,1.845290184020996,7,-379,36,ios,77,-68,2,152,-143,7,450,-350,350,550,-425,-275
dots,8,0.9684898257255554,-81,-59,2.194909811019897,7,-364,36,ios,-80,-65,-155,-5,-140,10,450,-350,350,550,-425,-275
dots,8,1.140451431274414,-221,-75,1.030753493309021,-5,-399,36,ios,-204,-66,-279,-129,-141,9,450,-350,350,550,-425,-275
dots,8,1.29549503326416,233,95,0.8464587926864624,-9,-379,36,ios,245,64,170,320,-11,139,450,-350,350,550,-425,-275
dots,8,1.178072094917297,60,99,1.012196898460388,2,-387,36,ios,53,73,-22,128,-2,148,450,-350,350,550,-425,-275
dots,8,1.943793654441833,239,-205,0.8614323139190674,20,-376,36,ios,243,-241,168,318,-316,-166,450,-350,350,550,-425,-275
dots,8,1.293883800506592,65,-229,1.576329231262207,49,-367,36,ios,63,-236,-12,138,-311,-161,450,-350,350,550,-425,-275
dots,8,1.259692668914795,-76,-261,1.547584772109985,-20,-372,36,ios,-81,-243,-156,-6,-318,-168,450,-350,350,550,-425,-275
dots,8,2.110959529876709,-232,-197,0.9310817718505859,-12,-376,36,ios,-245,-228,-320,-170,-303,-153,450,-350,350,550,-425,-275
dots,8,1.029981136322021,235,-51,1.013003706932068,7,-387,36,ios,240,-62,165,315,-137,13,450,-350,350,550,-425,-275
dots,8,1.45774257183075,66,-29,2.282540321350098,-28,-360,36,ios,88,-52,13,163,-127,23,450,-350,350,550,-425,-275
dots,8,1.075608134269714,-69,-52,1.797358870506287,34,-351,36,ios,-89,55,-164,-14,-20,130,450,-350,350,550,-425,-275
dots,8,1.976385593414307,-186,-99,2.547327041625977,-18,-347,36,ios,-216,-79,-291,-141,-154,-4,450,-350,350,550,-425,-275
dots,8,1.354274272918701,224,48,2.912936449050903,-6,-372,36,ios,215,54,140,290,-21,129,450,-350,350,550,-425,-275
dots,8,1.225890517234802,77,87,3.019415855407715,-16,-367,36,ios,74,94,-1,149,19,169,450,-350,350,550,-425,-275
dots,8,1.183526396751404,-72,74,1.80736768245697,23,-363,36,ios,-77,78,-152,-2,3,153,450,-350,350,550,-425,-275
dots,8,1.01629900932312,-210,66,0.9949043989181519,59,-379,36,ios,-216,66,-291,-141,-9,141,450,-350,350,550,-425,-275
dots,8,1.510683059692383,217,249,1.595053911209106,-14,-362,36,ios,230,242,155,305,167,317,450,-350,350,550,-425,-275
dots,8,1.113202810287476,58,230,1.628695011138916,27,-373,36,ios,58,241,-17,133,166,316,450,-350,350,550,-425,-275
dots,8,1.266297936439514,-80,205,0.8347395062446594,19,-363,36,ios,-89,232,-164,-14,157,307,450,-350,350,550,-425,-275
dots,8,1.381635665893555,-249,181,0.9473068714141846,4,-346,36,ios,-238,203,-313,-163,128,278,450,-350,350,550,-425,-275
dots,8,1.064254999160767,-83,239,2.214075803756714,24,-350,36,ios,-94,249,-169,-19,174,324,450,-350,350,550,-425,-275
dots,8,0.8810112476348877,79,224,2.045592546463013,9,-346,36,ios,77,218,2,152,143,293,450,-350,350,550,-425,-275
dots,8,3.10725998878479,243,206,1.081674575805664,-6,-406,36,ios,226,213,151,301,138,288,450,-350,350,550,-425,-275
dots,8,1.426764369010925,-173,75,1.452541828155518,22,-377,36,ios,-204,85,-279,-129,10,160,450,-350,350,550,-425,-275
dots,8,1.595625519752502,-70,47,2.122744798660278,5,-407,36,ios,-64,76,-139,11,1,151,450,-350,350,550,-425,-275
dots,8,1.195018172264099,26,101,2.106727123260498,-6,-366,36,ios,51,69,-24,126,-6,144,450,-350,350,550,-425,-275
dots,8,6.709081172943115,263,67,1.064014077186584,10,-359,36,ios,250,97,175,325,22,172,450,-350,350,550,-425,-275
dots,8,1.335839867591858,-235,-49,1.800681471824646,26,-364,36,ios,-239,-55,-314,-164,-130,20,450,-350,350,550,-425,-275
dots,8,0.8626282811164856,-63,-128,1.481673955917358,8,-356,36,ios,-73,-92,-148,2,-167,-17,450,-350,350,550,-425,-275
both,8,1.442948818206787,-221,190,0.6949098706245422,216,60,36,ios,221,60,146,296,-15,135,-229,210,-304,-154,135,285
both,8,0.8999729752540588,74,60,0.4937971532344818,-81,243,36,ios,74,61,-1,149,-14,136,-76,211,-151,-1,136,286
both,8,0.9942902326583862,122,255,0.5965667963027954,-22,100,36,ios,-52,91,-127,23,16,166,98,241,23,173,166,316
both,8,1.812693238258362,127,-91,0.5794029831886292,245,198,36,ios,97,-73,22,172,-148,2,247,227,172,322,152,302
both,8,1.078507661819458,-201,87,1.02916944026947,256,-67,36,ios,240,-55,165,315,-130,20,-210,95,-285,-135,20,170
both,8,1.094152331352234,-33,109,1.861554622650146,-72,228,36,ios,-77,237,-152,-2,162,312,-77,87,-152,-2,12,162
both,8,2.156955718994141,64,73,0.911454439163208,-98,-234,36,ios,-77,-223,-152,-2,-298,-148,73,77,-2,148,2,152
both,8,1.026529908180237,213,82,0.6454375982284546,-42,-84,36,ios,-78,-69,-153,-3,-144,6,222,81,147,297,6,156
both,8,1.829609751701355,-242,-85,0.6909680366516113,226,-75,36,ios,215,-94,140,290,-169,-19,-235,-94,-310,-160,-169,-19
both,8,1.174113512039185,-49,74,0.4114915728569031,-65,-91,36,ios,-58,80,-133,17,5,155,-58,-70,-133,17,-145,5
both,8,1.233174085617065,73,-107,1.161663174629211,-252,-216,36,ios,-235,-238,-310,-160,-313,-163,65,-88,-10,140,-163,-13
both,8,1.409389972686768,257,-83,1.091399669647217,92,-76,36,ios,90,-78,15,165,-153,-3,240,-78,165,315,-153,-3
both,8,1.560918807983398,-175,-195,0.8960065841674805,-171,-67,36,ios,-200,-65,-275,-125,-140,10,-200,-215,-275,-125,-290,-140
both,8,2.593749284744263,246,34,0.5958885550498962,-56,-269,36,ios,236,51,161,311,-24,126,-64,-249,-139,11,-324,-174
both,8,1.707444429397583,226,-117,0.7150931358337402,43,-261,36,ios,200,-97,125,275,-172,-22,50,-247,-25,125,-322,-172
both,8,1.693434834480286,273,212,0.8967879414558411,237,-255,36,ios,250,211,175,325,136,286,250,-239,175,325,-314,-164
both,8,1.412608504295349,80,-215,0.6280287504196167,-65,71,36,ios,-57,83,-132,18,8,158,93,-217,18,168,-292,-142
both,8,1.646094918251038,-90,-242,0.5634773969650269,-60,-70,36,ios,-83,-72,-158,-8,-147,3,-83,-222,-158,-8,-297,-147
both,8,1.575822114944458,-68,-63,2.996751308441162,-202,-215,36,ios,-71,-56,-146,4,-131,19,-221,-206,-296,-146,-281,-131
both,8,1.209254503250122,221,-60,0.5743270516395569,213,100,36,ios,224,76,149,299,1,151,224,-74,149,299,-149,1
both,8,1.160836338996887,80,-104,3.8468017578125,20,-371,36,ios,74,61,-1,149,-14,136,74,-89,-1,149,-164,-14
both,8,1.259222865104675,-56,-114,0.4718988537788391,-210,31,36,ios,-206,56,-281,-131,-19,131,-56,-94,-131,19,-169,-19
both,8,1.10827910900116,-217,-62,0.6125747561454773,-100,-203,36,ios,-69,-229,-144,6,-304,-154,-219,-79,-294,-144,-154,-4
both,8,1.212459683418274,-66,227,0.663407564163208,212,59,36,ios,-87,225,-162,-12,150,300,213,75,138,288,0,150
both,8,1.562079906463623,81,77,0.4961810708045959,-238,214,36,ios,-225,241,-300,-150,166,316,75,91,0,150,16,166
both,8,0.978132426738739,240,-251,0.4473935961723328,107,-102,36,ios,100,-98,25,175,-173,-23,250,-248,175,325,-323,-173
both,8,1.08206045627594,83,-213,0.476996898651123,-96,-49,36,ios,-95,-60,-170,-20,-135,15,55,-210,-20,130,-285,-135
both,8,0.9468570947647095,260,81,0.6450656056404114,-49,-222,36,ios,248,75,173,323,0,150,-52,-225,-127,23,-300,-150
both,8,1.509007930755615,235,-251,1.014352440834045,-218,-240,36,ios,239,-230,164,314,-305,-155,-211,-230,-286,-136,-305,-155
both,8,1.044014692306519,-224,-67,0.6487210988998413,277,-70,36,ios,-216,-90,-291,-141,-165,-15,234,-90,159,309,-165,-15
both,8,1.066101551055908,74,-72,0.6264752745628357,59,-283,36,ios,50,-246,-25,125,-321,-171,50,-96,-25,125,-171,-21
both,8,0.9579429626464844,-64,-30,0.6660692691802979,182,199,36,ios,219,246,144,294,171,321,-81,-54,-156,-6,-129,21
both,8,1.178421020507812,-231,-82,0.4817483127117157,-107,-106,36,ios,-91,92,-166,-16,17,167,-241,-92,-316,-166,-167,-17
both,8,1.6126708984375,92,212,1.280266284942627,239,61,36,ios,89,200,14,164,125,275,239,50,164,314,-25,125
both,8,0.7288527488708496,65,92,0.5959280729293823,254,-84,36,ios,232,-74,157,307,-149,1,82,76,7,157,1,151
both,8,1.428859233856201,57,-85,0.613135039806366,-104,37,36,ios,52,-87,-23,127,-162,-12,-98,63,-173,-23,-12,138
both,8,1.252765417098999,-212,92,0.6960452198982239,-241,-179,36,ios,-226,-200,-301,-151,-275,-125,-226,100,-301,-151,25,175
both,8,1.783222079277039,-174,233,1.180608034133911,262,261,36,ios,-203,247,-278,-128,172,322,247,247,172,322,172,322
both,8,1.695686936378479,58,184,0.544853925704956,194,83,36,ios,218,54,143,293,-21,129,68,204,-7,143,129,279
both,8,1.378758430480957,45,60,0.3970905244350433,-81,186,36,ios,56,90,-19,131,15,165,-94,240,-169,-19,165,315
both,8,1.140737295150757,-96,-220,0.8288037776947021,-242,209,36,ios,-81,-239,-156,-6,-314,-164,-231,211,-306,-156,136,286
both,8,1.070865035057068,91,-58,0.7459099292755127,-112,197,36,ios,82,-89,7,157,-164,-14,-68,211,-143,7,136,286
both,8,1.097897529602051,79,211,0.4693127572536469,-45,59,36,ios,-55,50,-130,20,-25,125,95,200,20,170,125,275
both,8,1.217902898788452,247,242,0.9585867524147034,-210,-221,36,ios,-215,-215,-290,-140,-290,-140,235,235,160,310,160,310
both,8,0.8651648163795471,-198,64,0.5638774633407593,-84,215,36,ios,-67,217,-142,8,142,292,-217,67,-292,-142,-8,142
both,8,1.478967905044556,-57,89,0.7979905605316162,242,245,36,ios,235,229,160,310,154,304,-65,79,-140,10,4,154
both,8,1.0730961561203,-42,-72,0.5546524524688721,111,71,36,ios,-55,-60,-130,20,-135,15,95,90,20,170,15,165
both,8,1.143530249595642,80,-72,1.995887279510498,233,73,36,ios,71,-80,-4,146,-155,-5,221,70,146,296,-5,145
both,8,1.367326378822327,-256,-110,0.8453457951545715,-251,216,36,ios,-250,211,-325,-175,136,286,-250,-89,-325,-175,-164,-14
both,8,2.945843458175659,-61,-103,0.5470882058143616,-77,-240,36,ios,-85,-213,-160,-10,-288,-138,-85,-63,-160,-10,-138,12
tray,12,1.328819155693054,-198,228,6.990490436553955,28,-375,36,ios,-202,221,-277,-127,146,296,450,-350,350,550,-425,-275
tray,12,1.537521958351135,-71,225,0.8501929640769958,-22,-341,36,ios,-100,222,-175,-25,147,297,450,-350,350,550,-425,-275
tray,12,5.057363033294678,89,233,5.977236747741699,26,-349,36,ios,66,216,-9,141,141,291,450,-350,350,550,-425,-275
tray,12,2.061486959457397,253,201,0.8619034886360168,-1,-386,36,ios,243,205,168,318,130,280,450,-350,350,550,-425,-275
tray,12,1.108988523483276,-180,75,1.143812417984009,33,-360,36,ios,-203,79,-278,-128,4,154,450,-350,350,550,-425,-275
tray,12,1.706638336181641,-84,53,0.9760162830352783,7,-368,36,ios,-90,66,-165,-15,-9,141,450,-350,350,550,-425,-275
tray,12,1.191834330558777,85,62,3.093537330627441,26,-354,36,ios,90,55,15,165,-20,130,450,-350,350,550,-425,-275
tray,12,2.326917409896851,203,88,0.9108168482780457,13,-361,36,ios,200,86,125,275,11,161,450,-350,350,550,-425,-275
tray,12,1.839310050010681,-200,-109,4.996192932128906,51,-381,36,ios,-214,-98,-289,-139,-173,-23,450,-350,350,550,-425,-275
tray,12,1.060967087745667,-75,-57,1.461431264877319,9,-402,36,ios,-75,-77,-150,0,-152,-2,450,-350,350,550,-425,-275
tray,12,0.9454522728919983,73,-62,1.024860978126526,51,-356,36,ios,73,-66,-2,148,-141,9,450,-350,350,550,-425,-275
tray,12,2.100464820861816,239,-87,1.238050699234009,-21,-383,36,ios,250,-81,175,325,-156,-6,450,-350,350,550,-425,-275
tray,12,2.722110509872437,-189,-229,3.226753234863281,-6,-365,36,ios,-214,-224,-289,-139,-299,-149,450,-350,350,550,-425,-275
tray,12,0.9851589202880859,-72,-211,1.158682227134705,-6,-346,36,ios,-74,-204,-149,1,-279,-129,450,-350,350,550,-425,-275
tray,12,1.507510304450989,75,-230,1.118407130241394,7,-399,36,ios,86,-244,11,161,-319,-169,450,-350,350,550,-425,-275
tray,12,2.924631595611572,187,-244,0.642622709274292,41,-376,36,ios,208,-218,133,283,-293,-143,450,-350,350,550,-425,-275
tray,12,2.690123081207275,62,-214,1.826304912567139,14,-366,36,ios,68,-217,-7,143,-292,-142,450,-350,350,550,-425,-275
tray,12,1.356060862541199,-59,-236,1.244828343391418,54,-367,36,ios,-99,-243,-174,-24,-318,-168,450,-350,350,550,-425,-275
tray,12,3.426372289657593,-193,-228,1.292910218238831,2,-360,36,ios,-206,-221,-281,-131,-296,-146,450,-350,350,550,-425,-275
tray,12,1.620872020721436,193,-40,2.974799156188965,25,-365,36,ios,202,-60,127,277,-135,15,450,-350,350,550,-425,-275
tray,12,2.47001314163208,93,-91,2.47601318359375,55,-381,36,ios,75,-90,0,150,-165,-15,450,-350,350,550,-425,-275
tray,12,2.059303522109985,-67,-82,2.175190448760986,-14,-355,36,ios,-63,-100,-138,12,-175,-25,450,-350,350,550,-425,-275
tray,12,1.241004467010498,-229,-86,1.992879986763,5,-361,36,ios,-222,-88,-297,-147,-163,-13,450,-350,350,550,-425,-275
tray,12,1.785004496574402,236,43,2.213041067123413,-12,-393,36,ios,233,53,158,308,-22,128,450,-350,350,550,-425,-275
tray,12,0.9570958018302917,59,95,2.523630380630493,-5,-405,36,ios,58,87,-17,133,12,162,450,-350,350,550,-425,-275
tray,12,1.888744235038757,254,-199,1.210193157196045,38,-359,36,ios,241,-200,166,316,-275,-125,450,-350,350,550,-425,-275
tray,12,1.589532017707825,76,-235,3.093785762786865,20,-385,36,ios,53,-245,-22,128,-320,-170,450,-350,350,550,-425,-275
tray,12,1.453632831573486,-99,-203,2.593138694763184,56,-366,36,ios,-78,-204,-153,-3,-279,-129,450,-350,350,550,-425,-275
tray,12,2.576642990112305,-238,-268,1.04178524017334,-21,-344,36,ios,-244,-240,-319,-169,-315,-165,450,-350,350,550,-425,-275
