id,pr01,pr02,pr03,pr04,pr05,pr06,pr07,pr08,pr09,pr10,co01,co02,co03,co04,co05,co06,co07,co08,co09,co10,ut01,ut02,ut03,ut04,ut05,ut06,ut07,ut08,ut09,ut10,ut11,ut12,fa01,fa02,fa03,fa04,fa05,fa06,fa07,fa08,fa09,fa10,de01,de02,de03,de04,de05,de06,de07,de08,de09,de10,de11,un01,un02,un03,un04,un05,un06,un07,un08,un09,un10,un11,un12,gt01,gt02,gt03,gt04,gt05,gt06,n_dighelp,f_socnet,dig_job,dig_spec
TYESeRLpLx,3,2,3,3,3,3,2,1,2,2,0,2,2,3,0,2,0,2,1,2,4,3,3,4,4,3,5,4,2,3,2,4,3,4,0,4,3,2,2,3,3,4,3,0,2,3,2,3,2,0,1,3,2,2,2,2,2,1,1,2,2,1,3,3,2,0,0,0,2,3,0,NA,-2,FALSE,FALSE
U1n5mct7S5,1,2,1,1,1,3,0,3,2,2,1,3,1,2,3,3,2,3,2,2,1,1,1,2,1,2,3,3,0,2,0,1,0,4,2,1,1,0,1,2,1,1,3,1,1,1,3,2,2,2,3,1,2,2,2,3,2,3,2,1,3,2,2,3,2,2,3,3,3,4,4,NA,-2,FALSE,FALSE
UbjSMyY3Yv,0,1,3,4,1,0,1,0,1,1,0,1,4,2,0,0,5,5,0,2,3,3,3,1,4,1,2,2,5,0,2,1,0,3,0,0,0,1,0,4,0,0,1,0,0,5,2,0,2,0,0,0,5,2,0,1,1,1,1,0,2,1,1,1,1,1,1,1,1,3,3,NA,-2,FALSE,FALSE
uEIvFLtZoi,4,3,4,3,4,3,3,3,3,3,3,3,4,4,2,2,2,1,2,2,5,4,5,4,5,4,3,3,3,2,4,3,4,3,1,1,4,4,4,3,4,4,3,3,2,1,4,4,4,2,3,4,4,3,3,3,3,3,2,2,3,3,2,3,3,3,3,3,2,2,3,NA,-2,FALSE,FALSE
Uf8FnTVt3p,3,2,4,4,0,5,0,2,4,0,3,2,2,4,3,2,4,1,3,0,5,4,5,4,3,5,5,4,1,4,2,3,2,1,0,0,2,3,3,2,5,3,4,2,2,2,3,2,1,0,3,0,4,0,0,3,4,0,1,0,0,0,0,0,3,0,2,3,1,3,3,NA,3,FALSE,FALSE
ugl0jsRbNC,3,3,4,3,2,4,3,4,3,4,3,3,3,4,2,2,3,2,2,1,5,4,4,1,5,4,4,4,4,2,3,5,3,2,1,1,3,2,3,2,1,2,3,3,1,2,3,2,3,2,4,2,1,4,2,3,3,3,2,2,3,2,2,3,2,2,3,3,3,2,3,2,0,FALSE,FALSE
uHEjgmMMkZ,5,2,2,2,0,2,3,3,5,3,5,3,3,5,5,3,0,1,1,2,0,0,5,4,0,0,0,0,3,1,4,5,2,2,2,1,4,5,3,5,2,4,5,4,1,3,4,1,3,4,4,1,1,4,3,4,3,4,1,3,3,3,3,3,3,2,1,3,3,2,3,1,-1,FALSE,FALSE
Ui7JHRvEE5,2,2,3,2,2,2,2,2,2,2,3,2,3,4,3,2,2,2,3,2,4,5,4,3,3,5,4,5,5,3,3,4,2,3,2,2,2,2,3,3,3,2,2,2,2,3,2,2,2,2,3,2,3,1,2,2,2,2,3,2,2,2,1,2,2,1,1,1,1,1,2,1,-2,FALSE,FALSE
UIdpdp5uyW,1,3,4,1,1,1,3,4,3,3,2,2,4,4,1,3,2,1,1,1,2,2,1,1,1,3,3,2,2,2,1,3,2,3,3,1,1,1,2,2,2,3,2,2,1,2,4,0,2,1,4,2,0,2,1,3,1,3,0,3,2,3,1,3,2,3,3,3,3,2,3,NA,-2,FALSE,FALSE
uLlFAYeZox,2,2,3,2,2,2,2,2,2,3,3,3,2,3,2,2,2,2,3,2,4,4,4,1,4,3,3,3,3,4,1,1,2,3,3,2,3,3,2,2,3,3,3,4,2,2,4,4,2,3,3,3,2,2,2,2,2,2,3,2,2,2,2,2,3,1,1,1,1,0,0,1,-2,FALSE,TRUE
UmpBYIjUdl,3,4,2,4,3,3,3,3,3,4,3,3,3,4,3,3,2,1,3,3,3,3,4,3,2,3,3,3,3,4,3,3,3,2,1,3,3,3,3,2,2,2,3,3,3,2,3,3,3,3,4,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,1,-2,FALSE,FALSE
UpJavpJjcE,2,3,3,4,0,3,3,3,3,4,2,2,4,5,0,1,1,0,0,1,3,3,3,3,0,3,1,3,4,1,0,0,3,3,1,2,2,1,1,1,3,2,3,1,0,1,3,1,3,2,2,0,3,3,4,1,2,4,2,2,3,1,1,3,3,3,3,2,3,1,1,1,-2,FALSE,FALSE
URtGYUHBPt,3,4,3,4,5,4,2,3,4,2,3,3,4,3,2,1,2,1,2,1,4,4,4,5,2,3,2,4,5,1,4,4,4,4,0,1,4,4,4,4,4,5,3,2,2,0,4,3,3,3,4,2,3,3,2,3,3,3,2,2,3,2,2,3,2,1,1,2,3,2,2,2,0,FALSE,FALSE
uUfPL4JcDb,2,2,3,2,1,3,1,3,3,2,2,2,2,2,3,3,2,2,2,2,4,3,3,3,4,4,2,3,3,1,2,4,3,1,1,2,3,3,3,2,3,2,2,2,1,2,4,2,3,3,3,3,1,3,3,4,3,3,3,2,3,3,2,2,3,1,2,3,2,3,2,3,-2,FALSE,FALSE
v9BWKdKVcj,3,2,3,3,2,1,5,4,3,2,2,1,3,3,2,3,3,1,1,2,3,4,4,3,2,3,4,5,5,1,4,3,3,4,3,1,3,2,4,3,4,4,3,3,4,3,5,5,4,3,5,2,3,3,2,1,3,4,1,0,4,1,1,1,4,1,2,1,3,4,3,2,2.5,FALSE,FALSE
Va5ckik4TH,3,2,3,3,2,2,4,4,4,3,3,1,3,3,3,3,2,4,4,2,3,3,4,4,3,4,1,3,4,3,3,3,5,1,3,5,5,3,1,1,0,1,3,3,5,4,3,3,3,3,5,5,0,2,3,3,3,4,3,2,2,3,2,3,2,2,2,2,3,1,2,NA,1.5,FALSE,TRUE
vCoMoN0nxn,3,3,3,3,5,3,3,3,4,3,2,2,4,3,2,2,2,2,2,3,5,5,5,5,5,5,3,4,5,2,5,5,3,3,2,2,3,3,3,3,3,3,4,2,3,2,5,5,4,4,5,4,4,3,2,3,2,3,2,2,3,3,2,3,3,3,3,3,2,2,3,1,2.5,TRUE,FALSE
vEy2fO8h49,4,4,4,1,2,5,5,4,5,4,3,4,3,5,4,4,2,4,4,3,5,4,3,4,3,4,5,5,2,1,3,4,3,1,2,2,4,3,3,3,2,4,4,4,4,1,4,2,4,4,4,3,4,4,4,4,4,5,3,4,4,4,5,4,5,3,4,3,3,3,3,2,-2,FALSE,FALSE
vfRPyGQCZx,3,3,3,3,3,3,3,2,3,3,3,2,2,2,3,2,2,3,2,2,2,2,4,1,3,2,2,2,2,2,2,3,3,1,2,2,3,2,1,3,3,3,2,3,2,3,3,3,2,3,2,2,2,3,3,3,3,3,3,2,3,2,3,3,2,2,2,2,2,3,2,NA,0,FALSE,FALSE
VHr730jB8J,2,3,3,3,2,2,1,2,3,2,2,1,3,2,2,2,2,2,2,1,3,2,4,3,2,2,1,2,2,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2,4,2,2,2,3,2,1,3,1,3,3,3,1,1,1,1,3,1,3,2,2,2,2,3,2,NA,-2,FALSE,TRUE
vI436RuanV,3,2,2,3,1,2,2,4,3,4,2,2,3,2,2,0,2,2,2,3,2,2,3,3,1,3,2,3,3,1,3,3,4,3,1,1,3,3,3,4,3,4,3,2,2,2,4,2,3,3,3,2,1,3,0,0,0,3,0,0,4,2,2,2,2,1,1,1,3,3,1,1,0.5,FALSE,FALSE
vIv6OrKoz2,2,3,2,3,0,2,2,3,3,2,2,0,2,0,0,2,1,1,0,2,4,1,4,2,4,3,1,3,3,4,2,2,1,2,0,0,0,0,1,2,1,1,0,0,2,3,5,0,4,2,4,2,0,3,3,5,1,4,1,3,3,0,3,3,3,0,0,0,0,1,1,NA,-2,TRUE,FALSE
VmKpYnqgjR,3,2,3,3,1,2,2,3,3,3,3,3,2,5,3,3,0,2,2,2,5,3,3,4,5,3,4,4,4,2,1,4,3,3,0,0,2,2,2,2,1,5,4,2,1,1,3,0,3,1,4,2,0,3,2,0,3,3,2,0,3,0,0,3,3,0,1,2,1,3,4,2,3,FALSE,FALSE
VmsMuFbeaR,1,0,2,4,4,3,0,4,2,3,2,4,1,4,3,3,0,2,3,3,4,3,4,2,4,2,4,4,3,1,3,1,4,4,4,4,3,4,1,2,3,3,1,1,0,2,3,1,0,1,3,1,4,1,1,4,1,1,2,0,0,0,1,0,1,1,0,0,2,2,3,NA,-2,FALSE,FALSE
vPIgtYfajs,4,3,3,4,4,3,4,3,3,3,4,2,3,4,2,2,2,2,2,4,4,4,4,3,2,4,2,3,3,2,4,4,3,3,2,2,3,4,4,2,3,3,3,4,4,2,4,4,2,3,4,2,3,3,3,3,2,3,2,2,3,3,2,3,4,1,1,1,2,1,3,1,2.5,FALSE,TRUE
VSZgUioqaq,2,2,3,3,1,3,3,4,3,2,2,1,3,4,1,1,1,1,1,1,3,4,3,3,3,4,4,4,5,1,1,4,3,4,1,1,1,2,2,4,4,3,3,2,1,2,5,1,3,3,5,2,2,2,1,1,1,2,1,1,1,1,1,2,2,2,3,3,1,2,3,1,0.5,FALSE,FALSE
vu5FArxzrO,3,3,3,3,2,4,4,3,4,4,3,2,4,5,2,1,3,1,2,2,5,4,4,4,5,4,5,5,4,2,1,5,2,1,1,2,2,3,3,3,1,2,4,4,4,2,4,1,3,2,4,2,3,4,3,4,3,3,3,1,4,1,3,4,4,3,3,2,3,3,3,1,0,FALSE,FALSE
vUE4WM0a6y,3,1,3,5,2,3,4,4,4,3,1,1,4,3,4,1,1,1,1,1,5,4,5,4,2,4,4,5,3,3,4,4,4,4,1,1,4,3,4,1,4,3,4,3,2,1,4,4,4,4,4,3,1,4,4,3,3,4,4,5,4,1,0,3,3,2,2,3,1,3,3,2,2.5,FALSE,TRUE
vvkJsLuJxS,1,2,3,3,2,2,3,3,1,2,1,1,2,1,1,1,3,2,1,2,4,3,2,3,2,3,4,4,3,3,3,3,3,3,2,1,1,2,4,3,2,2,1,2,3,3,2,2,2,1,3,2,4,3,3,3,3,2,1,2,3,4,3,3,3,2,2,2,1,2,2,NA,-2,FALSE,FALSE
vw4j3MUisA,3,2,3,2,3,3,2,3,4,3,4,2,1,4,3,3,3,1,2,4,5,5,5,1,5,4,2,5,5,2,5,5,3,4,1,2,3,1,4,3,3,5,3,2,2,1,5,3,3,4,5,3,5,4,1,2,2,3,3,1,2,5,2,3,4,3,3,3,2,1,3,2,-2,FALSE,FALSE
vynBhGBi1s,4,4,1,1,4,4,4,4,4,4,4,3,4,4,4,4,1,2,2,4,3,3,3,2,3,3,3,2,3,2,3,3,4,1,4,4,4,4,1,1,1,4,4,4,4,1,5,4,4,4,4,4,1,4,4,4,4,4,3,4,4,4,4,4,4,1,1,1,1,1,1,NA,2.5,FALSE,FALSE
VZCowHra3g,2,4,2,5,1,2,1,4,4,4,0,4,4,5,1,4,0,2,2,3,5,3,3,3,3,0,1,4,0,0,2,1,3,3,2,1,3,2,2,5,4,4,4,2,2,1,3,0,1,1,4,0,1,2,1,4,1,2,1,0,4,0,0,0,0,0,1,0,0,0,2,1,-2,FALSE,FALSE
W1RnB5KtU0,4,4,3,3,4,4,4,4,4,4,4,3,3,4,3,3,1,2,3,3,5,4,3,4,3,4,5,4,3,3,3,3,2,2,2,3,2,4,1,1,2,3,3,4,3,2,5,3,4,4,3,4,3,2,4,4,3,4,3,2,4,3,3,3,4,2,2,2,1,1,1,1,2,FALSE,FALSE
w72qDVN8wg,2,2,3,2,0,3,2,2,0,3,2,2,2,3,2,1,1,4,2,2,4,2,2,2,1,3,2,2,2,1,1,2,2,1,0,0,2,2,3,1,1,2,0,2,0,1,4,1,4,0,4,2,4,1,0,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,NA,-2,FALSE,FALSE
wAdOTkqcVB,4,3,4,4,2,3,2,4,4,4,3,4,4,5,1,1,1,1,1,4,5,5,5,4,4,4,5,4,4,5,4,4,3,1,0,0,3,3,1,0,0,0,5,1,2,0,5,1,3,3,5,1,3,5,3,5,3,3,5,3,5,3,0,3,5,3,3,3,3,1,3,2,-2,TRUE,TRUE
WBFnN7QijX,3,4,3,3,3,4,3,4,3,3,2,3,3,4,3,3,0,2,3,4,4,4,3,3,4,4,3,4,3,1,4,4,2,1,2,1,1,3,2,2,2,2,3,2,2,1,5,3,4,3,4,2,1,3,2,3,3,3,1,1,2,2,1,2,3,1,0,1,2,1,3,NA,0.5,FALSE,FALSE
wBx9EfPRNm,3,2,3,2,2,3,2,3,4,3,2,2,3,4,2,3,3,2,2,3,4,4,4,4,3,3,4,4,4,3,3,4,3,2,1,2,3,3,2,2,3,3,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,1,2,1,1,2,3,1,-2,TRUE,TRUE
wC9vzfHz9r,2,4,2,3,3,3,4,3,5,2,2,3,3,5,2,3,1,2,2,1,4,4,5,5,2,4,3,5,5,2,3,2,4,4,0,1,4,0,3,5,3,5,4,3,2,0,5,3,3,4,4,2,3,3,2,4,1,3,1,1,3,2,1,2,1,0,1,1,0,1,2,1,-1,FALSE,FALSE
Wd9c3i4uAE,4,4,1,1,0,4,5,5,0,4,5,3,3,2,3,2,0,5,2,5,5,5,0,3,5,5,5,5,3,0,3,5,2,2,5,3,3,2,2,0,3,5,5,0,3,0,5,0,0,0,2,5,5,4,4,2,4,2,3,1,4,2,2,4,2,2,2,1,1,0,2,1,-0.5,FALSE,FALSE
WeT99tUzeG,3,4,4,4,3,4,3,3,2,3,2,2,3,5,2,1,2,1,2,2,5,5,5,5,3,4,2,3,4,0,5,3,3,1,2,1,3,3,2,1,2,3,1,4,3,1,5,4,4,3,5,3,0,3,3,5,4,4,1,3,3,3,1,4,4,2,2,2,2,4,3,NA,0,FALSE,FALSE
WHdkQk72cE,4,1,4,1,0,4,2,3,3,4,2,1,4,4,2,3,0,0,1,3,4,5,5,4,4,5,5,5,4,2,2,5,3,2,1,0,2,3,4,1,2,2,4,1,2,0,5,2,2,4,4,0,1,3,2,3,1,3,1,1,4,2,1,2,1,3,2,4,0,3,4,1,-2,FALSE,FALSE
wKRNI6mFmA,3,4,5,4,3,4,4,4,3,3,5,5,5,5,4,4,0,3,5,4,5,5,5,4,5,4,4,5,5,3,4,5,4,3,1,2,4,3,4,4,4,4,2,3,2,1,5,3,3,4,5,3,0,3,4,4,3,3,2,4,3,4,2,2,4,3,3,2,3,3,3,3,0.5,FALSE,FALSE
wL1uDbjB9E,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,1,2,NA,3,FALSE,FALSE
WlvX1C1Cty,2,3,3,3,2,2,1,3,3,4,3,3,3,5,1,1,3,2,2,3,4,4,4,4,1,2,4,3,2,3,2,1,2,0,1,1,2,2,2,1,1,2,2,3,2,2,5,1,2,2,4,2,3,2,2,2,2,4,2,1,2,1,2,3,3,1,2,3,1,1,3,1,0,FALSE,FALSE
WLXinkAQgY,3,4,4,4,3,3,3,3,3,3,3,3,3,4,3,3,2,4,3,2,4,3,3,3,3,3,3,3,3,2,3,3,3,1,1,4,3,3,3,2,2,2,3,3,1,1,1,1,3,4,2,1,2,4,4,3,3,3,2,1,3,1,3,3,3,0,1,2,1,3,4,4,-2,FALSE,FALSE
WNYnXcivgX,3,3,2,2,2,3,2,3,2,3,2,3,2,3,3,3,2,3,2,2,4,4,3,4,4,4,4,4,4,4,2,4,3,3,2,3,4,3,1,2,3,3,3,1,1,2,2,2,4,3,2,3,3,3,3,2,3,3,2,3,2,3,2,3,3,2,2,2,2,2,2,2,1.5,FALSE,FALSE
Wr9gIWKrsy,0,0,5,5,0,0,0,0,0,0,0,0,5,0,0,5,5,0,5,0,0,0,5,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,5,5,0,0,0,0,5,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,TRUE,FALSE
WtjTWDPc9L,4,4,2,3,0,3,2,1,4,4,3,1,1,3,2,2,4,1,1,1,4,4,4,1,1,4,5,4,4,0,5,4,2,0,1,0,2,1,1,1,4,2,2,2,2,4,2,1,0,2,3,1,2,4,2,4,3,1,3,2,2,1,1,1,2,1,1,0,1,2,1,NA,0,FALSE,FALSE
WXDrmipBND,4,3,4,4,3,5,5,4,4,4,4,3,3,4,3,4,1,3,4,4,5,5,5,1,4,4,5,4,4,3,4,4,3,0,1,3,2,3,3,1,1,3,3,1,1,1,3,1,3,2,3,1,1,4,3,4,3,3,3,2,3,3,2,3,3,2,3,4,4,4,4,2,-2,FALSE,FALSE
X1D8zzWuCf,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,3,3,3,2,3,2,3,2,3,3,2,2,2,2,3,3,3,4,2,2,4,2,2,3,3,3,0,3,2,3,3,2,2,3,3,2,1,3,3,2,3,4,3,3,3,1,-2,FALSE,FALSE
x1Qmew2slZ,4,4,1,1,1,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,2,4,4,4,4,4,4,1,4,4,3,2,3,3,3,3,1,1,2,1,4,4,4,1,4,4,4,3,2,4,1,4,4,4,4,3,1,4,4,4,4,4,4,3,3,3,3,2,4,2,-2,FALSE,FALSE
X5xcxJ7jXT,3,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,2,3,4,3,3,3,2,3,3,3,2,3,3,2,3,3,3,2,3,2,3,3,2,2,2,3,3,3,2,2,3,3,2,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,NA,-0.5,FALSE,FALSE
XBGJeeJbXe,4,2,3,3,2,1,3,3,4,2,3,3,2,4,2,3,1,2,2,1,4,3,3,4,4,3,3,3,3,3,2,3,3,4,2,1,3,3,3,3,3,4,3,2,3,2,3,2,0,3,3,3,3,2,1,1,1,2,2,1,1,1,1,1,1,2,3,3,2,4,3,2,0,FALSE,FALSE
xc1KEfeytQ,4,1,2,3,1,4,3,3,2,3,2,3,3,3,2,3,0,1,3,3,5,4,4,1,2,4,4,4,5,3,4,4,2,3,1,1,3,2,2,3,2,2,3,3,3,2,5,2,3,2,5,2,4,3,3,4,2,4,2,1,4,3,1,3,3,1,1,1,0,2,2,1,0.5,FALSE,FALSE
XdLby6vUTB,3,4,3,4,3,4,3,3,3,3,3,4,2,4,3,3,0,3,2,4,5,4,3,3,5,4,3,4,5,2,2,4,1,1,1,1,2,1,3,2,2,3,3,2,3,1,5,4,4,3,5,2,1,3,3,4,3,4,3,3,4,1,3,3,4,3,3,3,3,2,4,3,-2,FALSE,FALSE
xh3sbG2HTT,3,1,3,1,1,4,1,3,3,4,2,3,3,4,0,5,0,1,0,1,5,4,4,2,4,5,1,4,4,0,1,3,2,1,0,1,3,3,1,1,1,2,3,1,0,1,4,2,3,1,3,1,1,1,1,3,1,1,1,0,0,3,0,2,3,1,0,2,3,1,3,NA,-2,FALSE,FALSE
xJtxFlSesn,3,3,4,3,4,3,2,3,3,2,3,3,3,3,2,2,2,2,2,2,4,4,5,3,3,3,3,3,2,2,5,2,3,2,1,2,2,3,3,2,2,3,3,1,3,2,3,4,3,2,2,0,3,3,2,4,2,2,2,2,3,2,2,2,2,2,1,3,3,3,3,NA,0.5,FALSE,FALSE
xMiZtti24v,2,2,3,3,2,2,3,3,2,3,3,3,3,3,2,2,2,2,3,2,4,3,2,3,3,3,2,3,3,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,2,2,4,2,2,2,3,2,1,3,2,3,3,3,4,2,2,3,2,2,4,2,2,1,3,1,3,1,-2,FALSE,FALSE
XO0csCPs5c,2,2,3,3,3,1,2,2,2,1,3,2,3,2,4,4,2,3,3,2,3,3,4,3,3,3,3,4,3,1,3,3,2,2,3,2,1,2,2,2,2,1,3,1,2,3,3,2,3,1,4,3,2,1,0,2,3,0,0,2,1,1,1,1,0,0,1,1,1,1,3,3,1.5,FALSE,FALSE
XSdtOJAsP0,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,2,2,3,2,3,3,3,4,1,3,3,3,3,3,2,4,3,3,3,2,2,3,3,3,3,3,3,2,2,2,2,3,3,2,3,3,3,2,2,2,4,2,2,2,2,2,2,1,1,2,2,2,3,3,3,2,NA,-2,FALSE,FALSE
xvdk1i52gn,2,3,2,3,2,2,3,2,3,2,3,3,3,2,2,3,2,3,3,3,4,4,4,4,4,2,3,4,3,1,1,3,1,1,2,3,1,2,2,2,2,2,2,2,3,3,2,2,2,2,3,3,2,4,4,4,4,4,5,4,5,4,3,4,4,3,3,3,3,3,3,2,-2,FALSE,FALSE
xXi9ShtafD,4,4,5,4,3,4,4,4,3,3,4,4,5,5,3,4,1,1,3,4,5,5,5,5,5,4,4,4,4,2,3,4,3,2,2,2,2,3,3,2,2,3,4,2,2,0,5,3,4,3,5,3,4,4,2,4,3,2,3,4,3,4,3,3,4,1,2,2,2,3,3,1,-0.5,FALSE,FALSE
y95ylFGC9g,5,5,0,5,5,5,5,5,5,2,4,5,4,5,5,4,0,1,4,5,5,5,5,1,5,4,5,5,3,4,5,5,5,1,2,2,5,5,0,3,1,0,2,4,2,1,5,5,4,4,5,4,4,3,1,1,1,4,3,4,3,1,4,3,3,0,0,0,0,1,2,3,3,FALSE,FALSE
YBmZqtI7KQ,2,2,2,4,0,4,1,2,3,2,2,3,2,4,2,2,1,2,1,3,5,2,4,4,5,3,3,3,4,0,2,3,1,2,0,2,1,2,1,2,1,3,3,1,1,0,4,0,3,2,4,0,2,4,2,2,3,3,1,2,4,4,2,0,0,0,0,2,1,3,0,2,0,FALSE,FALSE
YbQUaT5L2x,3,3,3,3,3,3,3,4,3,3,3,2,3,4,2,2,3,2,2,2,3,3,4,3,3,4,5,5,4,4,3,3,3,3,1,2,3,2,2,2,3,4,3,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,NA,-0.5,FALSE,FALSE
yDEk3CdIeW,3,3,2,2,3,3,3,3,3,3,3,3,3,4,3,3,2,3,4,4,3,3,2,3,3,3,3,3,3,1,3,4,3,2,3,3,3,4,2,2,2,3,3,3,3,2,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,3,4,3,3,3,3,3,3,3,2,2,-0.5,FALSE,FALSE
ydltv5euoY,3,1,3,2,1,2,2,2,3,4,2,2,1,4,1,1,3,2,1,2,4,4,4,1,3,4,4,4,2,4,1,3,3,4,1,2,3,1,2,4,4,4,2,1,2,2,3,1,3,2,3,0,3,2,2,3,1,2,1,0,1,2,0,2,2,1,1,1,2,1,2,1,-2,FALSE,FALSE
YgDElYfvE0,3,4,3,3,2,2,2,4,2,3,2,3,3,3,2,3,2,2,2,2,3,3,3,3,2,2,0,3,4,0,2,2,2,3,2,1,2,2,2,3,3,2,2,2,2,2,3,2,2,3,3,2,2,2,2,2,3,2,2,2,3,2,3,2,3,3,3,3,3,2,3,2,-2,FALSE,FALSE
yJsQQBfQez,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,3,3,4,3,3,2,3,3,3,2,3,3,3,3,2,2,2,3,3,3,3,2,3,3,3,3,2,3,2,3,3,3,3,3,4,3,3,3,3,3,3,0,0,0,0,0,0,NA,-2,FALSE,FALSE
yKRggPRMUp,4,4,3,3,3,4,3,4,3,3,4,3,4,4,4,4,1,2,1,3,3,4,4,1,3,4,5,4,4,3,3,3,3,0,4,4,2,3,3,2,3,1,4,3,2,2,5,3,3,3,5,3,2,4,4,3,3,4,4,2,3,3,3,4,3,3,3,3,1,3,3,1,-2,FALSE,TRUE
yLa0J5HdQd,2,3,2,3,2,2,3,3,2,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,1,3,2,3,2,0,1,2,0,1,2,3,5,3,2,3,1,5,2,3,2,3,0,3,2,3,3,2,3,2,2,5,3,3,3,3,1,1,2,3,2,1,NA,-2,FALSE,FALSE
yNqSRBjRWk,4,4,3,4,1,2,4,4,3,5,4,4,3,4,4,5,0,2,3,5,4,4,3,4,4,4,4,5,4,3,4,4,4,1,2,4,3,4,3,1,3,4,4,5,2,1,5,2,3,4,5,4,4,3,2,4,4,4,1,3,4,2,4,4,3,3,3,4,4,3,3,1,-2,FALSE,FALSE
yQHckuQMbN,3,4,4,2,4,4,4,4,4,4,4,4,4,5,3,4,1,3,3,4,5,4,4,2,3,5,4,5,4,1,4,4,3,2,1,4,3,3,3,1,4,4,1,4,2,2,4,3,4,2,4,3,3,4,3,4,4,4,2,3,4,4,2,4,4,2,3,3,1,3,3,2,-2,FALSE,FALSE
ySeMlxd4vL,3,3,2,2,2,3,3,3,3,3,2,2,3,3,3,3,3,2,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,1,1,2,1,2,1,2,1,1,3,2,1,1,1,1,3,3,1,1,1,2,3,2,1,3,3,2,3,1,2,3,2,2,1,2,1,2,2,NA,-2,FALSE,FALSE
YVVSLbcp13,2,1,3,1,2,2,2,2,4,2,1,4,1,1,1,1,1,4,1,4,1,1,3,1,1,1,4,4,1,4,1,4,1,1,1,1,1,2,4,1,1,1,1,2,1,1,4,2,1,1,5,1,3,2,3,4,4,3,2,3,3,3,3,3,3,1,3,3,2,1,3,3,2.5,FALSE,FALSE
YZhJwKfDWQ,4,4,5,3,1,3,3,3,3,3,3,2,4,5,2,1,1,1,3,1,5,5,5,5,5,3,5,5,4,2,2,5,4,3,1,2,3,2,4,3,2,4,3,3,4,1,4,1,3,3,4,2,5,3,2,4,1,4,1,2,3,1,2,1,2,3,3,3,1,4,1,2,0,FALSE,FALSE
yzsKhZTniG,4,4,5,5,4,3,3,4,4,5,2,2,3,5,0,3,4,0,0,3,5,4,5,4,3,4,3,4,5,1,5,4,2,2,1,1,2,3,3,2,2,2,4,2,3,2,5,4,3,3,5,3,3,5,4,5,4,5,5,3,5,4,4,5,5,3,3,3,3,2,3,4,1.5,FALSE,FALSE
Z38BmiAK3J,2,3,2,5,2,3,2,2,0,4,1,1,3,3,0,0,0,1,1,0,3,4,4,3,3,3,3,2,3,3,2,2,2,3,2,2,2,2,2,2,2,2,0,0,1,2,3,2,2,1,2,0,3,3,2,3,3,3,1,3,1,3,1,3,3,2,2,3,3,1,3,1,-2,FALSE,FALSE
z5y4VEoG26,4,3,3,3,4,4,4,5,4,4,3,4,4,4,4,4,2,2,3,4,4,4,5,4,4,4,1,3,4,4,4,4,3,1,2,4,2,3,3,1,1,2,4,3,4,1,3,3,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,3,1,0.5,FALSE,FALSE
z6iopvzvjy,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,2,2,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,2,2,NA,-2,FALSE,FALSE
Z7gazDSeSn,4,2,4,2,2,3,4,4,3,3,4,3,3,5,3,3,2,2,2,3,4,4,4,4,5,4,4,4,4,2,2,4,4,4,1,1,4,4,4,3,4,4,4,4,4,1,4,2,4,4,4,4,4,3,1,2,1,2,0,1,3,1,2,2,3,1,3,3,1,3,3,1,-0.5,FALSE,FALSE
